epoch,loss,budget_loss,constraint_loss,euler_loss,mean_c,mean_a_l,mean_a_i,time
41,281.9382019042969,28.19354248046875,0.0,0.002772218780592084,1.2491440773010254,24.325302124023438,110.74139404296875,0.0843353271484375
42,311.3001403808594,31.129732131958008,0.0,0.002820375608280301,1.2310237884521484,23.763771057128906,106.2816162109375,0.08557915687561035
43,314.6247863769531,31.462203979492188,0.0,0.002742492128163576,1.241980791091919,24.147689819335938,108.59036254882812,0.08650517463684082
44,386.4481201171875,38.644554138183594,0.0,0.002564631402492523,1.2426868677139282,24.108400344848633,107.84739685058594,0.08739924430847168
45,295.6424865722656,29.564014434814453,0.0,0.0023360445629805326,1.26914644241333,24.793743133544922,112.09060668945312,0.08829593658447266
46,278.300537109375,27.82980728149414,0.0,0.00246846629306674,1.2408404350280762,24.02358627319336,106.6041488647461,0.08923506736755371
47,316.6444396972656,31.66417694091797,0.0,0.0026524714194238186,1.2453722953796387,24.28335189819336,108.73418426513672,0.09057426452636719
48,196.67913818359375,19.66767120361328,0.0,0.00242773094214499,1.2665812969207764,24.834041595458984,112.68020629882812,0.0915682315826416
49,223.36473083496094,22.3361873626709,0.0,0.0028482661582529545,1.2220771312713623,23.70854377746582,106.50349426269531,0.09287023544311523
50,303.2660827636719,30.32632827758789,0.0,0.0028054378926753998,1.229952335357666,23.929243087768555,107.30552673339844,0.09382414817810059
51,235.1973876953125,23.519468307495117,0.0,0.0026992307975888252,1.2407764196395874,24.25206756591797,108.85951232910156,0.09479212760925293
52,268.47412109375,26.847143173217773,0.0,0.002680637873709202,1.2316654920578003,24.012035369873047,107.70378112792969,0.0957193374633789
53,274.3486633300781,27.43461036682129,0.0,0.002573150210082531,1.2499122619628906,24.583751678466797,111.00547790527344,0.0966942310333252
54,228.05548095703125,22.805267333984375,0.0,0.002811948535963893,1.235344648361206,24.230623245239258,108.62028503417969,0.09776020050048828
55,246.75112915039062,24.674835205078125,0.0,0.002781204180791974,1.2308145761489868,24.06943130493164,108.08211517333984,0.09871625900268555
56,169.246826171875,16.9244327545166,0.0,0.002501708921045065,1.2418930530548096,24.37309455871582,109.4715347290039,0.09969305992126465
57,172.46652221679688,17.246356964111328,0.0,0.0029631867073476315,1.2153159379959106,23.791378021240234,107.000732421875,0.10105514526367188
58,246.81849670410156,24.681533813476562,0.0,0.00315318675711751,1.2002816200256348,23.420907974243164,105.02285766601562,0.10201311111450195
59,198.52310180664062,19.85197639465332,0.0,0.003346443874761462,1.201228380203247,23.482341766357422,106.3649673461914,0.10297012329101562
60,280.0845947265625,28.00818634033203,0.0,0.002752142958343029,1.2407426834106445,24.52001190185547,113.05438232421875,0.10395598411560059
61,379.44415283203125,37.94408416748047,0.0,0.0032970092725008726,1.203894853591919,23.58479118347168,107.88871765136719,0.10492920875549316
62,271.55303955078125,27.154943466186523,0.0,0.0035965926945209503,1.2065253257751465,23.726472854614258,108.94197082519531,0.10587501525878906
63,521.0576171875,52.10540771484375,0.0,0.00352475349791348,1.1938269138336182,23.363882064819336,105.947509765625,0.10681724548339844
64,729.6375732421875,72.96339416503906,0.0,0.0036366605199873447,1.177443027496338,22.964900970458984,103.25869750976562,0.10776305198669434
65,485.7647399902344,48.57608413696289,0.0,0.003910541068762541,1.1597390174865723,22.540964126586914,100.98855590820312,0.10868000984191895
66,208.21556091308594,20.821247100830078,0.0,0.00309372297488153,1.221895456314087,24.149280548095703,110.53974914550781,0.10962414741516113
67,296.3629150390625,29.635988235473633,0.0,0.003030545311048627,1.2274370193481445,24.30805015563965,111.78009033203125,0.11054015159606934
68,239.93922424316406,23.993572235107422,0.0,0.003493285272270441,1.2049946784973145,23.818130493164062,109.35863494873047,0.11147332191467285
69,177.60877990722656,17.760520935058594,0.0,0.0035698541905730963,1.1956498622894287,23.52680015563965,106.38429260253906,0.11239814758300781
70,184.35223388671875,18.434856414794922,0.0,0.0036662020720541477,1.182049036026001,23.19219207763672,104.42402648925781,0.11332201957702637
71,160.27847290039062,16.02750015258789,0.0,0.003477100282907486,1.191319465637207,23.41539192199707,105.80522155761719,0.11434221267700195
72,152.50241088867188,15.249879837036133,0.0,0.0036173867993056774,1.1918177604675293,23.521240234375,106.31504821777344,0.11585021018981934
73,286.91259765625,28.690887451171875,0.0,0.0037172220181673765,1.1961002349853516,23.63254165649414,106.69171142578125,0.11720609664916992
74,251.08558654785156,25.108219146728516,0.0,0.003400414250791073,1.1994128227233887,23.627578735351562,105.85553741455078,0.1181950569152832
75,150.78189086914062,15.077848434448242,0.0,0.003399326466023922,1.193726658821106,23.49185562133789,105.42156219482422,0.11916112899780273
76,130.35276794433594,13.035003662109375,0.0,0.0027328303549438715,1.255998134613037,25.127275466918945,115.15412902832031,0.12044215202331543
77,182.52694702148438,18.252300262451172,0.0,0.003929425496608019,1.1628715991973877,22.80308723449707,101.92304992675781,0.12166023254394531
78,155.35305786132812,15.534924507141113,0.0,0.0038190647028386593,1.1730997562408447,23.0203800201416,102.9927749633789,0.12260103225708008
79,207.00030517578125,20.69971466064453,0.0,0.0031606273259967566,1.2368488311767578,24.732589721679688,113.37272644042969,0.1235501766204834
80,252.46139526367188,25.245803833007812,0.0,0.003352587576955557,1.2100496292114258,24.01496124267578,109.17155456542969,0.12453508377075195
81,131.73696899414062,13.173309326171875,0.0,0.0038766246289014816,1.1856446266174316,23.480838775634766,106.53329467773438,0.12547016143798828
82,446.0378723144531,44.603363037109375,0.0,0.004229350946843624,1.1685513257980347,23.06661605834961,103.57373809814453,0.1264030933380127
83,538.52099609375,53.8516731262207,0.0,0.004302091430872679,1.1744945049285889,23.2074031829834,104.51858520507812,0.12734413146972656
84,347.5387268066406,34.75346374511719,0.0,0.004083110485225916,1.155083179473877,22.739633560180664,102.21096801757812,0.1282792091369629
85,204.50584411621094,20.4501953125,0.0,0.0038848500698804855,1.1848227977752686,23.54448890686035,107.40351867675781,0.1292102336883545
86,298.6380920410156,29.863452911376953,0.0,0.0035814237780869007,1.2123092412948608,24.291370391845703,112.04898071289062,0.13013195991516113
87,188.59768676757812,18.8593692779541,0.0,0.003996741957962513,1.1978610754013062,23.94454574584961,109.9954833984375,0.13104796409606934
88,277.8109436035156,27.78063201904297,0.0,0.004595806822180748,1.166224718093872,23.0576114654541,103.35257720947266,0.1319591999053955
89,337.92572021484375,33.792144775390625,0.0,0.004277246072888374,1.178354263305664,23.40275764465332,105.1203384399414,0.1329050064086914
90,172.9282989501953,17.29244613647461,0.0,0.003836168209090829,1.190470814704895,23.672931671142578,106.03437042236328,0.13385224342346191
91,289.4656066894531,28.946239471435547,0.0,0.003217916237190366,1.2338149547576904,24.83120346069336,112.9483642578125,0.13486218452453613
92,490.1083679199219,49.01047897338867,0.0,0.0035566468723118305,1.2185450792312622,24.453210830688477,110.96298217773438,0.1359102725982666
93,267.8855895996094,26.788227081298828,0.0,0.003327977377921343,1.2230050563812256,24.5283203125,110.85774993896484,0.13696622848510742
94,168.3271026611328,16.83234405517578,0.0,0.003656574059277773,1.1896193027496338,23.691123962402344,105.91300201416016,0.13799214363098145
95,231.03704833984375,23.103349685668945,0.0,0.0035602282732725143,1.2061450481414795,24.06561851501465,107.38555908203125,0.13901519775390625
96,125.84209442138672,12.583824157714844,0.0,0.0038530398160219193,1.1887404918670654,23.659969329833984,105.98915100097656,0.14004921913146973
97,390.7566223144531,39.07527160644531,0.0,0.003909986466169357,1.224104642868042,24.693601608276367,112.5862808227539,0.14141225814819336
98,521.2147216796875,52.12114715576172,0.0,0.003249954432249069,1.2382144927978516,25.022628784179688,114.32240295410156,0.14232611656188965
99,297.9967346191406,29.79925537109375,0.0,0.004174180794507265,1.2058916091918945,24.29500961303711,110.84420776367188,0.14322733879089355
100,141.37149047851562,14.136754989624023,0.0,0.003936828579753637,1.2168691158294678,24.473312377929688,110.67866516113281,0.14419007301330566
101,234.35739135742188,23.435272216796875,0.0,0.004673175513744354,1.1775522232055664,23.552967071533203,105.57133483886719,0.145186185836792
102,135.5465087890625,13.55421257019043,0.0,0.004377479199320078,1.178543210029602,23.490070343017578,105.06180572509766,0.1461341381072998
103,306.4130859375,30.64089584350586,0.0,0.004118097014725208,1.1802605390548706,23.615150451660156,105.95799255371094,0.14705801010131836
104,448.73211669921875,44.87285614013672,0.0,0.003554602386429906,1.2223851680755615,24.670074462890625,111.79452514648438,0.14799213409423828
105,228.01889038085938,22.80152702331543,0.0,0.0036232355050742626,1.2094640731811523,24.27089500427246,108.41291809082031,0.14894413948059082
106,222.49378967285156,22.248966217041016,0.0,0.004128747154027224,1.201635479927063,24.174617767333984,108.02836608886719,0.1498732566833496
107,266.0321044921875,26.602813720703125,0.0,0.003968977835029364,1.1839886903762817,23.604982376098633,103.91038513183594,0.1508333683013916
108,141.3951416015625,14.139184951782227,0.0,0.0032893375027924776,1.2133095264434814,24.32213020324707,108.01276397705078,0.15175724029541016
109,230.75845336914062,23.075481414794922,0.0,0.003628278151154518,1.223182201385498,24.664262771606445,110.85557556152344,0.15266633033752441
110,337.4917907714844,33.74878692626953,0.0,0.003932070918381214,1.2216079235076904,24.694259643554688,111.4323959350586,0.15363097190856934
111,151.16439819335938,15.116050720214844,0.0,0.003894523484632373,1.2010271549224854,24.139482498168945,107.78175354003906,0.15456414222717285
112,225.8338165283203,22.58293914794922,0.0,0.0044240280985832214,1.1879124641418457,23.785781860351562,105.70529174804688,0.15550017356872559
113,355.6569519042969,35.5652961730957,0.0,0.00399391446262598,1.197040319442749,24.031681060791016,106.64772033691406,0.15645122528076172
114,222.47763061523438,22.247234344482422,0.0,0.005276606418192387,1.162883996963501,23.26051139831543,103.28260803222656,0.15738415718078613
115,166.79473876953125,16.679040908813477,0.0,0.004329071845859289,1.1912767887115479,23.981569290161133,107.11598205566406,0.15840721130371094
116,253.72496032714844,25.37213897705078,0.0,0.0035692197270691395,1.2236164808273315,24.756118774414062,111.16891479492188,0.15945124626159668
117,118.68348693847656,11.867952346801758,0.0,0.0039696041494607925,1.1997575759887695,24.19363021850586,108.11834716796875,0.1604912281036377
118,299.753173828125,29.97488021850586,0.0,0.004358852282166481,1.19547438621521,24.052623748779297,106.82166290283203,0.16184210777282715
119,419.728271484375,41.97239303588867,0.0,0.004321569576859474,1.1667149066925049,23.299619674682617,102.18539428710938,0.1627662181854248
120,200.91610717773438,20.09124755859375,0.0,0.003635987639427185,1.2240709066390991,24.770160675048828,110.07333374023438,0.16367530822753906
121,154.27381896972656,15.426998138427734,0.0,0.00382715230807662,1.2317850589752197,25.01795768737793,112.16387176513672,0.16459226608276367
122,244.09519958496094,24.409196853637695,0.0,0.0032396537717431784,1.2684153318405151,25.93819236755371,117.02664947509766,0.16545820236206055
123,130.17572021484375,13.01715087890625,0.0,0.004217263776808977,1.1984307765960693,24.15845489501953,106.99830627441406,0.16640210151672363
124,255.5754852294922,25.557086944580078,0.0,0.004616331309080124,1.1693925857543945,23.42361068725586,102.56970977783203,0.16737103462219238
125,406.2424011230469,40.6237907409668,0.0,0.0044720908626914024,1.1784842014312744,23.680118560791016,103.96255493164062,0.1682910919189453
126,205.9547882080078,20.595016479492188,0.0,0.004623867571353912,1.1727917194366455,23.490556716918945,103.05928039550781,0.16922330856323242
127,167.40719604492188,16.740253448486328,0.0,0.004675192758440971,1.1838767528533936,23.871206283569336,105.86920166015625,0.1703181266784668
128,250.63511657714844,25.063146591186523,0.0,0.0036438307724893093,1.25409734249115,25.65943717956543,115.67332458496094,0.17138004302978516
129,129.77328491210938,12.976921081542969,0.0,0.004075504839420319,1.194117784500122,24.020112991333008,105.58216857910156,0.17239928245544434
130,246.03480529785156,24.602994918823242,0.0,0.00485402112826705,1.182852864265442,23.85187530517578,104.82844543457031,0.17343711853027344
131,391.36724853515625,39.136192321777344,0.0,0.005319223273545504,1.1543002128601074,23.096467971801758,100.57553100585938,0.17441511154174805
132,177.51321411132812,17.75090217590332,0.0,0.0041923909448087215,1.2026784420013428,24.307321548461914,107.06784057617188,0.1754150390625
133,141.99566650390625,14.199211120605469,0.0,0.00355095905251801,1.2250139713287354,24.869892120361328,110.20123291015625,0.17647814750671387
134,255.3178253173828,25.531391143798828,0.0,0.003928567282855511,1.211341142654419,24.5148983001709,108.12974548339844,0.17750930786132812
135,126.05345153808594,12.604958534240723,0.0,0.0038654571399092674,1.222769021987915,24.888620376586914,110.42347717285156,0.17853116989135742
136,252.12319946289062,25.2119140625,0.0,0.004064737819135189,1.1992647647857666,24.199867248535156,105.8770751953125,0.179548978805542
137,345.0966796875,34.509212493896484,0.0,0.004539828281849623,1.1818451881408691,23.789627075195312,103.30975341796875,0.1806473731994629
138,198.6268768310547,19.862255096435547,0.0,0.004316043108701706,1.212241291999817,24.614072799682617,108.39225769042969,0.18164300918579102
139,172.41204833984375,17.240814208984375,0.0,0.0039011265616863966,1.2330621480941772,25.14105224609375,111.68609619140625,0.18264293670654297
140,256.19708251953125,25.619361877441406,0.0,0.003470398485660553,1.2382718324661255,25.23565101623535,111.76315307617188,0.18367433547973633
141,142.2669219970703,14.226261138916016,0.0,0.004318320192396641,1.2034223079681396,24.37472152709961,106.85301208496094,0.18466520309448242
142,218.40203857421875,21.839759826660156,0.0,0.004434316419064999,1.2035449743270874,24.40155029296875,106.94926452636719,0.1856822967529297
143,342.13262939453125,34.212764739990234,0.0,0.004970628768205643,1.1897869110107422,24.122339248657227,105.07400512695312,0.18670105934143066
144,179.2530517578125,17.924896240234375,0.0,0.004083063919097185,1.192776083946228,24.10033416748047,104.87413024902344,0.18768811225891113
145,165.6490936279297,16.564502716064453,0.0,0.004070986993610859,1.21185302734375,24.614212036132812,108.14737701416016,0.18867015838623047
146,240.65020751953125,24.06466293334961,0.0,0.0035637053661048412,1.2446283102035522,25.48616600036621,113.57913208007812,0.18965506553649902
147,129.71287536621094,12.970890045166016,0.0,0.003977189306169748,1.2302509546279907,25.144657135009766,111.04277038574219,0.19064712524414062
148,213.79574584960938,21.37916374206543,0.0,0.004106984939426184,1.19051194190979,24.06233787536621,104.04338073730469,0.19166326522827148
149,354.36907958984375,35.43642044067383,0.0,0.004891718737781048,1.1895201206207275,24.043399810791016,104.11067199707031,0.19265103340148926
150,178.46766662597656,17.846357345581055,0.0,0.004082376137375832,1.1940038204193115,24.148765563964844,104.64280700683594,0.19370603561401367
151,168.4952850341797,16.849123001098633,0.0,0.004054722376167774,1.2108492851257324,24.615684509277344,107.78901672363281,0.1947002410888672
152,244.7167510986328,24.471315383911133,0.0,0.0035992772318422794,1.2309222221374512,25.087535858154297,110.09597778320312,0.19568634033203125
153,127.50110626220703,12.74969482421875,0.0,0.00415849918499589,1.2029551267623901,24.399438858032227,106.37174987792969,0.19668102264404297
154,222.09400939941406,22.208894729614258,0.0,0.005059557966887951,1.183838129043579,23.940553665161133,103.32209777832031,0.19768404960632324
155,341.90386962890625,34.189849853515625,0.0,0.005363674834370613,1.1844162940979004,24.019359588623047,104.21007537841797,0.1986992359161377
156,186.90994262695312,18.69052505493164,0.0,0.004699557553976774,1.1852853298187256,23.984661102294922,103.78268432617188,0.1996779441833496
157,166.42681884765625,16.642271041870117,0.0,0.004109932109713554,1.2159863710403442,24.745891571044922,108.06289672851562,0.2006993293762207
158,264.47003173828125,26.44655418395996,0.0,0.0044861785136163235,1.1988030672073364,24.38901138305664,106.43742370605469,0.20171022415161133
159,124.12212371826172,12.41179084777832,0.0,0.004218771122395992,1.197408676147461,24.332454681396484,105.73041534423828,0.2028050422668457
160,224.1968231201172,22.41917610168457,0.0,0.005070426966995001,1.1748430728912354,23.757923126220703,102.36041259765625,0.20389318466186523
161,313.77008056640625,31.376541137695312,0.0,0.004677566699683666,1.1730505228042603,23.647655487060547,101.08975219726562,0.20489120483398438
162,150.68179321289062,15.067806243896484,0.0,0.003719343338161707,1.2259888648986816,24.984630584716797,108.1402587890625,0.20595216751098633
163,172.24212646484375,17.223814010620117,0.0,0.003981166984885931,1.2416877746582031,25.429397583007812,111.15861511230469,0.2069411277770996
164,256.80841064453125,25.68048667907715,0.0,0.0035444526001811028,1.2475745677947998,25.593151092529297,111.93541717529297,0.20795607566833496
165,143.23104858398438,14.322687149047852,0.0,0.004176262300461531,1.2187211513519287,24.835866928100586,107.54320526123047,0.20895004272460938
166,222.101318359375,22.20969581604004,0.0,0.004370337817817926,1.2160935401916504,24.80117416381836,106.98173522949219,0.20992112159729004
167,345.2086486816406,34.52037048339844,0.0,0.004932379815727472,1.205237627029419,24.517988204956055,105.20962524414062,0.2109360694885254
168,159.83265686035156,15.982839584350586,0.0,0.004250458441674709,1.2134593725204468,24.731111526489258,106.3399429321289,0.2119140625
169,167.35446166992188,16.735055923461914,0.0,0.0039018236566334963,1.2270170450210571,25.05217170715332,108.456787109375,0.2129201889038086
170,206.8802032470703,20.687623977661133,0.0,0.003970584366470575,1.2393033504486084,25.46674919128418,111.34986877441406,0.21396517753601074
171,143.86964416503906,14.386587142944336,0.0,0.0037670142482966185,1.2258374691009521,25.02793312072754,108.08531188964844,0.21495723724365234
172,88.01094055175781,8.800684928894043,0.0,0.004089334513992071,1.2104477882385254,24.650367736816406,106.15432739257812,0.21595501899719238
173,101.60546112060547,10.160125732421875,0.0,0.004204483702778816,1.2165772914886475,24.81732177734375,107.11004638671875,0.21738219261169434
174,92.12439727783203,9.21200942993164,0.0,0.004305953159928322,1.2068337202072144,24.658164978027344,106.66557312011719,0.2183072566986084
175,171.14991760253906,17.114564895629883,0.0,0.0042699589394032955,1.2218683958053589,25.021289825439453,108.5274429321289,0.21924114227294922
176,170.72882080078125,17.0725040435791,0.0,0.003789888694882393,1.2238757610321045,25.049190521240234,108.49894714355469,0.22017836570739746
177,129.36862182617188,12.93645191192627,0.0,0.004099398851394653,1.2206709384918213,24.992706298828125,107.93465423583984,0.22115015983581543
178,109.82901763916016,10.982413291931152,0.0,0.004886413458734751,1.1990100145339966,24.472230911254883,105.08990478515625,0.22215604782104492
179,121.66622161865234,12.166166305541992,0.0,0.004552476108074188,1.1948521137237549,24.377811431884766,104.65357208251953,0.2232503890991211
180,104.0807113647461,10.407594680786133,0.0,0.004764989949762821,1.2286555767059326,25.24419403076172,109.14482116699219,0.2242722511291504
181,138.37464904785156,13.837006568908691,0.0,0.004572591744363308,1.2249443531036377,25.19890022277832,109.18429565429688,0.22525334358215332
182,148.6519317626953,14.864758491516113,0.0,0.004344351124018431,1.2105625867843628,24.848587036132812,107.67396545410156,0.22623109817504883
183,107.44142150878906,10.743684768676758,0.0,0.004574469290673733,1.217500925064087,25.03728485107422,108.53874206542969,0.22724199295043945
184,111.30906677246094,11.130439758300781,0.0,0.004670461639761925,1.1988563537597656,24.524450302124023,105.08191680908203,0.22824311256408691
185,129.60292053222656,12.959855079650879,0.0,0.0043580238707363605,1.2109159231185913,24.83279800415039,106.41738891601562,0.2292470932006836
186,104.8525161743164,10.484762191772461,0.0,0.00488952174782753,1.1919221878051758,24.381065368652344,104.14872741699219,0.23028016090393066
187,111.2896499633789,11.128503799438477,0.0,0.00461912527680397,1.218794822692871,25.080013275146484,108.41815185546875,0.2312922477722168
188,119.01158142089844,11.900806427001953,0.0,0.0035141753032803535,1.267206072807312,26.254383087158203,113.90644836425781,0.23232626914978027
189,110.57032775878906,11.056577682495117,0.0,0.004546003416180611,1.2278790473937988,25.32599639892578,109.31608581542969,0.23331713676452637
190,124.45972442626953,12.445533752441406,0.0,0.004390496760606766,1.2132905721664429,24.85852813720703,105.88655090332031,0.23433303833007812
191,143.22415161132812,14.32196044921875,0.0,0.00454080430790782,1.2027204036712646,24.668025970458984,105.11636352539062,0.23537802696228027
192,119.76898956298828,11.976438522338867,0.0,0.004601809196174145,1.2075343132019043,24.800884246826172,105.89175415039062,0.23643016815185547
193,95.7025146484375,9.569865226745605,0.0,0.003863329067826271,1.2595425844192505,26.088138580322266,112.34732055664062,0.23744630813598633
194,144.76010131835938,14.47552490234375,0.0,0.004851787816733122,1.222604751586914,25.20302391052246,107.928466796875,0.23845815658569336
195,94.6488265991211,9.464395523071289,0.0,0.004874496720731258,1.1988029479980469,24.619319915771484,104.67518615722656,0.23946213722229004
196,130.29539489746094,13.029088973999023,0.0,0.004504351876676083,1.2231416702270508,25.240673065185547,108.43679809570312,0.2404770851135254
197,146.0760955810547,14.607114791870117,0.0,0.004951115697622299,1.205169439315796,24.72041893005371,104.81903076171875,0.24148201942443848
198,132.20773315429688,13.220173835754395,0.0,0.006000612862408161,1.1891181468963623,24.45734214782715,104.46173858642578,0.242462158203125
199,101.66635131835938,10.166150093078613,0.0,0.004853381775319576,1.21061110496521,24.9293212890625,106.76052856445312,0.24347805976867676
200,102.67926788330078,10.267532348632812,0.0,0.0039427923038601875,1.2352302074432373,25.503873825073242,109.39370727539062,0.24447417259216309
201,101.03450012207031,10.102964401245117,0.0,0.0048510124906897545,1.2239481210708618,25.29720115661621,108.32830810546875,0.24561810493469238
202,117.93737030029297,11.793313980102539,0.0,0.004231925588101149,1.2414298057556152,25.690750122070312,110.28312683105469,0.24663615226745605
203,153.79043579101562,15.37852668762207,0.0,0.0051772561855614185,1.20196533203125,24.712289810180664,104.92500305175781,0.2476041316986084
204,88.90058135986328,8.889608383178711,0.0,0.004493166692554951,1.2050046920776367,24.769550323486328,104.64234924316406,0.24854707717895508
205,111.70536804199219,11.170047760009766,0.0,0.004888403229415417,1.2154457569122314,25.07684898376465,106.7442626953125,0.2494821548461914
206,127.03379821777344,12.702919006347656,0.0,0.004608917981386185,1.2179853916168213,25.163684844970703,107.62377166748047,0.25040411949157715
207,87.99433898925781,8.799020767211914,0.0,0.004134979099035263,1.2129913568496704,25.002811431884766,106.14788818359375,0.25135207176208496
208,121.294921875,12.128959655761719,0.0,0.005328333005309105,1.216886043548584,25.130558013916016,106.88427734375,0.25270819664001465
209,144.6707000732422,14.466575622558594,0.0,0.004943828098475933,1.2299532890319824,25.491565704345703,109.07918548583984,0.25365304946899414
210,118.67194366455078,11.866608619689941,0.0,0.005856664851307869,1.192339539527893,24.57655906677246,104.49408721923828,0.25458526611328125
211,120.2591552734375,12.025444030761719,0.0,0.004713451024144888,1.249826192855835,25.983360290527344,111.45654296875,0.2555363178253174
212,122.69354248046875,12.268905639648438,0.0,0.004484300035983324,1.2208582162857056,25.26234245300293,108.06768798828125,0.2564523220062256
213,106.53368377685547,10.65286922454834,0.0,0.004991213325411081,1.2291078567504883,25.48954963684082,108.93275451660156,0.2573871612548828
