epoch,loss,budget_loss,constraint_loss,euler_loss,mean_c,mean_a_l,mean_a_i,enrollment_rate,homeownership_rate,kl_share,time
39,6965.65771484375,696.5656127929688,0.0,0.0015770633472129703,1.2212133407592773,21.484519958496094,103.96277618408203,0.2770979106426239,0.656573474407196,0.16796875,0.297116756439209
40,4872.86474609375,487.28631591796875,0.0,0.0015716198831796646,1.2216037511825562,21.69563102722168,108.04449462890625,0.2772778570652008,0.6554917097091675,0.208984375,0.3030660152435303
41,5117.2724609375,511.7270812988281,0.0,0.0014503186102956533,1.2532367706298828,22.725500106811523,122.96490478515625,0.28476378321647644,0.6531234979629517,0.19140625,0.311021089553833
42,5951.49560546875,595.1494140625,0.0,0.001425252528861165,1.2612276077270508,22.736921310424805,127.98193359375,0.2853817343711853,0.6524829268455505,0.1796875,0.3168048858642578
43,4546.01416015625,454.60125732421875,0.0,0.0014809519052505493,1.2469414472579956,21.992294311523438,119.80449676513672,0.2811635732650757,0.6534567475318909,0.173828125,0.323016881942749
44,4948.33837890625,494.83367919921875,0.0,0.0015951133100315928,1.215732216835022,20.20716667175293,103.30056762695312,0.2730642855167389,0.6571141481399536,0.18359375,0.33097386360168457
45,5631.4267578125,563.1425170898438,0.0,0.0016130466246977448,1.2139034271240234,20.020326614379883,102.61224365234375,0.26846420764923096,0.6585350036621094,0.177734375,0.33660888671875
46,3834.156005859375,383.4154357910156,0.0,0.00160145852714777,1.2186943292617798,20.297189712524414,109.7491226196289,0.2725229263305664,0.657148003578186,0.1953125,0.34236598014831543
47,4664.9404296875,466.493896484375,0.0,0.0015247012488543987,1.2410602569580078,21.136207580566406,123.17691040039062,0.28009867668151855,0.6549321413040161,0.1953125,0.35047292709350586
48,6173.70849609375,617.3707275390625,0.0,0.0014804223319515586,1.253039836883545,21.147083282470703,126.39151000976562,0.28023362159729004,0.654384434223175,0.171875,0.35637497901916504
49,4628.70068359375,462.8699035644531,0.0,0.0015116555150598288,1.2472689151763916,20.424650192260742,119.90103149414062,0.2765987515449524,0.6569151878356934,0.181640625,0.3622751235961914
50,4284.4697265625,428.4468078613281,0.0,0.0016341733280569315,1.2163171768188477,19.40285873413086,108.39537048339844,0.26731547713279724,0.6600788831710815,0.173828125,0.3679008483886719
51,4959.8095703125,495.9808044433594,0.0,0.0016645216383039951,1.2059217691421509,18.816574096679688,103.24073791503906,0.26651087403297424,0.6617166996002197,0.208984375,0.37365198135375977
52,3696.215576171875,369.62139892578125,0.0,0.001641761278733611,1.2128007411956787,18.988792419433594,106.87631225585938,0.2698790431022644,0.6613530516624451,0.216796875,0.3797459602355957
53,3935.13232421875,393.5130920410156,0.0,0.0015628848923370242,1.2337925434112549,19.967788696289062,117.99862670898438,0.2775599956512451,0.659957230091095,0.2109375,0.3875551223754883
54,4835.7021484375,483.570068359375,0.0,0.001524079474620521,1.2455081939697266,20.245525360107422,122.6885757446289,0.27871543169021606,0.6601244807243347,0.19140625,0.3932328224182129
55,3704.406005859375,370.4404296875,0.0,0.001610308769159019,1.2196189165115356,19.160673141479492,111.63655853271484,0.2677607536315918,0.6641430854797363,0.158203125,0.39896488189697266
56,4272.8935546875,427.2891845703125,0.0,0.0017510579200461507,1.1881862878799438,17.984519958496094,98.97694396972656,0.2554391026496887,0.6690137386322021,0.1875,0.4046289920806885
57,5384.193359375,538.419189453125,0.0,0.0016944303642958403,1.2011960744857788,18.261268615722656,101.03035736083984,0.2563495635986328,0.6681973934173584,0.169921875,0.4106259346008301
58,4176.95068359375,417.6949157714844,0.0,0.001659600529819727,1.210383415222168,18.919710159301758,107.38818359375,0.2636147737503052,0.6671156287193298,0.203125,0.41651391983032227
59,3857.40478515625,385.7403259277344,0.0,0.001545466249808669,1.2373781204223633,19.87001609802246,120.6787338256836,0.27368417382240295,0.6634035706520081,0.166015625,0.4224507808685303
60,4635.6796875,463.56781005859375,0.0,0.0015275630867108703,1.242353916168213,20.34661102294922,124.79147338867188,0.2741556167602539,0.6630422472953796,0.19140625,0.42836594581604004
61,3178.39306640625,317.83917236328125,0.0,0.0015594635624438524,1.2327784299850464,19.73581314086914,118.82856750488281,0.26820749044418335,0.6647936105728149,0.162109375,0.4344041347503662
62,3595.862060546875,359.5860290527344,0.0,0.0016926638782024384,1.1977252960205078,18.454092025756836,103.9181900024414,0.2710121273994446,0.6689881086349487,0.17578125,0.44260191917419434
63,4342.90087890625,434.2899475097656,0.0,0.0016909872647374868,1.2002887725830078,18.777753829956055,106.51748657226562,0.2641300857067108,0.6694157123565674,0.21875,0.44830799102783203
64,3195.060546875,319.5058898925781,0.0,0.0016200586687773466,1.2170547246932983,19.144126892089844,111.28300476074219,0.2658597230911255,0.667911171913147,0.185546875,0.4541130065917969
65,3908.00732421875,390.80059814453125,0.0,0.001547078718431294,1.236124038696289,20.056476593017578,122.11520385742188,0.26745662093162537,0.6654708981513977,0.185546875,0.45996689796447754
66,4695.47265625,469.547119140625,0.0,0.0015377530362457037,1.240096092224121,20.384078979492188,126.54032135009766,0.2743087708950043,0.664118230342865,0.177734375,0.46582794189453125
67,3479.341064453125,347.9339599609375,0.0,0.001572351437062025,1.2323287725448608,19.701078414916992,119.57994079589844,0.2650549113750458,0.6671845316886902,0.1484375,0.4714701175689697
68,3681.227294921875,368.12255859375,0.0,0.001711406628601253,1.198665976524353,18.30261993408203,106.08666229248047,0.2612151801586151,0.6730865836143494,0.1875,0.4774048328399658
69,4370.34423828125,437.03424072265625,0.0,0.0017377707408741117,1.1935160160064697,18.28708839416504,105.21220397949219,0.2578442096710205,0.6745111346244812,0.185546875,0.48323774337768555
70,3304.042236328125,330.404052734375,0.0,0.0016797857824712992,1.206455945968628,18.687070846557617,111.36490631103516,0.26077187061309814,0.6725000143051147,0.154296875,0.4890260696411133
71,3481.73388671875,348.1732177734375,0.0,0.001592450076714158,1.225068211555481,19.102994918823242,116.65350341796875,0.26852428913116455,0.671241044998169,0.193359375,0.49497485160827637
72,4537.7236328125,453.772216796875,0.0,0.001529537490569055,1.2462213039398193,20.23099708557129,127.16307067871094,0.2679695785045624,0.6686180233955383,0.1953125,0.5008130073547363
73,3457.45556640625,345.7453918457031,0.0,0.0016158153302967548,1.220472812652588,19.26586151123047,118.64832305908203,0.2618798613548279,0.6720853447914124,0.19921875,0.506706953048706
74,3003.405029296875,300.34033203125,0.0,0.0017316112061962485,1.1967846155166626,18.361713409423828,108.76872253417969,0.25695866346359253,0.6773092746734619,0.197265625,0.5125911235809326
75,3915.4521484375,391.5450439453125,0.0,0.0017630828078836203,1.1886162757873535,17.97860336303711,105.31010437011719,0.25325849652290344,0.6802135109901428,0.1796875,0.5207889080047607
76,2784.323974609375,278.4322204589844,0.0,0.0017569393385201693,1.1934736967086792,18.315326690673828,108.95732116699219,0.25989434123039246,0.6788122057914734,0.16015625,0.5267560482025146
77,3111.546630859375,311.15447998046875,0.0,0.0016128551214933395,1.2295541763305664,19.60672378540039,124.41328430175781,0.2693723738193512,0.6720035672187805,0.177734375,0.5346379280090332
78,3863.5380859375,386.3536682128906,0.0,0.0015530906384810805,1.2396739721298218,19.733274459838867,126.53272247314453,0.2683214247226715,0.6711508631706238,0.18359375,0.5406589508056641
79,2625.870849609375,262.5869140625,0.0,0.001635743654333055,1.223478078842163,19.371929168701172,122.01748657226562,0.26131781935691833,0.6732779145240784,0.201171875,0.5467739105224609
80,3299.79931640625,329.9797668457031,0.0,0.001778639038093388,1.1923450231552124,18.02853012084961,107.976806640625,0.2555193305015564,0.6813188791275024,0.185546875,0.554542064666748
81,4175.16455078125,417.5162658691406,0.0,0.001860336633399129,1.1748363971710205,17.488380432128906,102.46349334716797,0.24533402919769287,0.6845651268959045,0.171875,0.5602970123291016
82,2914.8017578125,291.4800109863281,0.0,0.0017679940210655332,1.1928478479385376,18.379716873168945,111.07720184326172,0.25369149446487427,0.6799642443656921,0.193359375,0.5660958290100098
83,3158.018798828125,315.80169677734375,0.0,0.0016063388902693987,1.2315236330032349,19.84954833984375,125.0533676147461,0.27150046825408936,0.6730109453201294,0.166015625,0.5718598365783691
84,3842.326416015625,384.23248291015625,0.0,0.0016475776210427284,1.2230981588363647,19.56418228149414,122.4969482421875,0.26435232162475586,0.6750215291976929,0.16796875,0.5778181552886963
85,2805.59033203125,280.5588684082031,0.0,0.001710043172352016,1.210706114768982,19.14486312866211,118.1969223022461,0.25247424840927124,0.677202582359314,0.189453125,0.5836420059204102
86,3037.596435546875,303.75946044921875,0.0,0.0018025059252977371,1.1847679615020752,18.083812713623047,107.64132690429688,0.255385160446167,0.6839350461959839,0.1640625,0.5894010066986084
87,4087.947021484375,408.7945251464844,0.0,0.0018284672405570745,1.1819653511047363,18.059776306152344,107.61097717285156,0.26032188534736633,0.6838127970695496,0.1640625,0.5952329635620117
88,2941.680419921875,294.1678466796875,0.0,0.0018708875868469477,1.173285961151123,17.96326446533203,105.87014770507812,0.2485145479440689,0.6850863695144653,0.1796875,0.6010050773620605
89,2693.445068359375,269.3443298339844,0.0,0.001681267749518156,1.2122844457626343,19.210363388061523,118.25385284423828,0.2645672559738159,0.6773786544799805,0.19140625,0.6068038940429688
90,3427.517333984375,342.7515563964844,0.0,0.00159364880528301,1.2326818704605103,20.427316665649414,128.31431579589844,0.2694704532623291,0.6708657145500183,0.189453125,0.6126399040222168
91,2842.526611328125,284.25250244140625,0.0,0.0017148394836112857,1.2088003158569336,19.3082275390625,118.5906982421875,0.2678968012332916,0.6769624352455139,0.15625,0.6185557842254639
92,3134.1611328125,313.4159240722656,0.0,0.0019191568717360497,1.165743350982666,17.719186782836914,104.19892883300781,0.24881671369075775,0.6883228421211243,0.158203125,0.6243147850036621
93,3379.86474609375,337.98626708984375,0.0,0.0019347552442923188,1.1635302305221558,17.87640380859375,104.35285949707031,0.2384309023618698,0.6896989941596985,0.18359375,0.6301381587982178
94,2241.54541015625,224.1543426513672,0.0,0.0018761882092803717,1.1774883270263672,18.240833282470703,108.53684997558594,0.24486838281154633,0.6877270340919495,0.203125,0.6359460353851318
95,3114.5888671875,311.4587097167969,0.0,0.0017336924793198705,1.2078940868377686,19.31891632080078,118.62355041503906,0.26695290207862854,0.6811569333076477,0.169921875,0.645129919052124
96,3664.947021484375,366.4945373535156,0.0,0.0017294804565608501,1.2107545137405396,19.493623733520508,121.65210723876953,0.2740795910358429,0.6809870004653931,0.193359375,0.6510348320007324
97,2580.750244140625,258.0748596191406,0.0,0.0017205200856551528,1.2097430229187012,19.607624053955078,120.87543487548828,0.27437037229537964,0.6805364489555359,0.171875,0.6567258834838867
98,2884.00146484375,288.39996337890625,0.0,0.001883890712633729,1.1796786785125732,18.142398834228516,108.3379898071289,0.24734389781951904,0.6918181777000427,0.177734375,0.6626029014587402
99,3199.59228515625,319.95904541015625,0.0,0.0020068935118615627,1.159720540046692,17.79975700378418,104.90713500976562,0.2543131411075592,0.6956639885902405,0.1796875,0.6684629917144775
100,2166.802490234375,216.6800537109375,0.0,0.0019897466991096735,1.163590431213379,18.062938690185547,106.71514892578125,0.26371803879737854,0.693864107131958,0.1953125,0.6741139888763428
101,2869.5185546875,286.9516906738281,0.0,0.0017197229899466038,1.215733289718628,20.048690795898438,123.95215606689453,0.27292898297309875,0.679358184337616,0.193359375,0.6825840473175049
102,3441.388427734375,344.138671875,0.0,0.0017445024568587542,1.2134804725646973,19.993480682373047,124.37774658203125,0.26520267128944397,0.6799702048301697,0.162109375,0.6882967948913574
103,2622.487060546875,262.2485046386719,0.0,0.0018732747994363308,1.1869237422943115,18.90275001525879,114.6951675415039,0.25748807191848755,0.6884815096855164,0.203125,0.6940128803253174
104,2887.115966796875,288.7113952636719,0.0,0.0019317683763802052,1.174851655960083,18.38833999633789,109.96235656738281,0.2572762966156006,0.693001389503479,0.171875,0.6997590065002441
105,2986.678466796875,298.6676330566406,0.0,0.0020994264632463455,1.1478497982025146,17.713998794555664,102.87142944335938,0.23166373372077942,0.7008779644966125,0.197265625,0.7056779861450195
106,2550.486328125,255.04843139648438,0.0,0.0019428422674536705,1.177578091621399,18.499792098999023,110.46002197265625,0.25447943806648254,0.6931543350219727,0.177734375,0.7114160060882568
107,2293.101318359375,229.3099365234375,0.0,0.001841136021539569,1.1913949251174927,19.176937103271484,116.18133544921875,0.255271315574646,0.6864364743232727,0.173828125,0.7171969413757324
108,2894.09521484375,289.4093322753906,0.0,0.00187020655721426,1.1861648559570312,18.893997192382812,113.82078552246094,0.26145121455192566,0.6902374625205994,0.17578125,0.7231318950653076
109,2262.226318359375,226.22244262695312,0.0,0.001865186495706439,1.1912094354629517,19.403587341308594,116.82771301269531,0.24905484914779663,0.6868446469306946,0.193359375,0.7290449142456055
110,2667.2080078125,266.7205810546875,0.0,0.002111848909407854,1.1474671363830566,17.919517517089844,105.18641662597656,0.2518000304698944,0.7003359794616699,0.19140625,0.7346959114074707
111,3078.769287109375,307.876708984375,0.0,0.0022520367056131363,1.1267509460449219,17.099668502807617,98.11483001708984,0.22691434621810913,0.7102524638175964,0.16796875,0.7405297756195068
112,2130.786376953125,213.0784149169922,0.0,0.0021321442909538746,1.148823857307434,18.24584197998047,107.10591125488281,0.22840487957000732,0.7006661295890808,0.18359375,0.7464139461517334
113,2250.451416015625,225.04493713378906,0.0,0.00189315527677536,1.1878029108047485,19.439197540283203,116.50813293457031,0.23387086391448975,0.6905950307846069,0.166015625,0.7547109127044678
114,3310.28125,331.0279541015625,0.0,0.0018238594057038426,1.2051622867584229,19.953411102294922,121.48542785644531,0.24453873932361603,0.6872594356536865,0.154296875,0.7604217529296875
115,1946.5103759765625,194.65084838867188,0.0,0.0018772163894027472,1.1921459436416626,19.84133529663086,118.86759948730469,0.250455766916275,0.6899599432945251,0.173828125,0.7666449546813965
116,2359.636962890625,235.96347045898438,0.0,0.0021161194890737534,1.1531003713607788,18.48091697692871,107.71758270263672,0.22396807372570038,0.7034021019935608,0.19140625,0.7748279571533203
117,2572.114013671875,257.211181640625,0.0,0.0021810673642903566,1.142289400100708,18.062381744384766,103.88818359375,0.23477047681808472,0.708672285079956,0.1953125,0.7805790901184082
118,2061.041748046875,206.10394287109375,0.0,0.00215009949170053,1.1514793634414673,18.28330421447754,106.43746948242188,0.22646847367286682,0.7062457203865051,0.166015625,0.7862749099731445
119,2452.95556640625,245.29534912109375,0.0,0.0018722200766205788,1.202207326889038,20.40842056274414,122.0301513671875,0.2613319158554077,0.6886454820632935,0.19140625,0.7921509742736816
120,2801.7509765625,280.1749267578125,0.0,0.001789758913218975,1.212168574333191,20.54849624633789,123.07878112792969,0.24888531863689423,0.6866083145141602,0.17578125,0.798043966293335
121,2011.441162109375,201.1439208984375,0.0,0.0019071032293140888,1.186988353729248,19.57941246032715,114.59168243408203,0.255977600812912,0.6947929859161377,0.1796875,0.8037807941436768
122,2461.462158203125,246.14599609375,0.0,0.002202788833528757,1.1404930353164673,17.954803466796875,101.94892120361328,0.2314322143793106,0.7097748517990112,0.158203125,0.8095929622650146
123,3053.95849609375,305.3956298828125,0.0,0.002161302138119936,1.1458555459976196,18.2659912109375,103.03575134277344,0.22936372458934784,0.7072663903236389,0.19140625,0.8156039714813232
124,2207.755126953125,220.77529907226562,0.0,0.0021295577753335238,1.14945650100708,18.574874877929688,104.42626190185547,0.2332983762025833,0.7040969133377075,0.1875,0.8214609622955322
125,2551.009765625,255.1007843017578,0.0,0.0018846256425604224,1.1993876695632935,20.486751556396484,119.33943176269531,0.2479480504989624,0.6858708262443542,0.1875,0.8274259567260742
126,2870.0703125,287.0068359375,0.0,0.0018938388675451279,1.1949527263641357,20.237905502319336,117.6521224975586,0.250858336687088,0.6875646114349365,0.1875,0.8334429264068604
127,2025.982177734375,202.5980224609375,0.0,0.0019192756153643131,1.1892168521881104,20.026676177978516,115.35420227050781,0.2438056617975235,0.6885075569152832,0.205078125,0.8395378589630127
128,2100.108154296875,210.01058959960938,0.0,0.002129076048731804,1.1552503108978271,19.06494903564453,106.86604309082031,0.22987177968025208,0.7012245655059814,0.1796875,0.8452248573303223
129,2356.95849609375,235.6956329345703,0.0,0.0020980185363441706,1.1615581512451172,19.232990264892578,108.41607666015625,0.2450202852487564,0.6991977095603943,0.1875,0.8511197566986084
130,1776.419189453125,177.64169311523438,0.0,0.0021631864365190268,1.1555737257003784,19.136215209960938,107.7803726196289,0.23514948785305023,0.7024330496788025,0.173828125,0.8570117950439453
131,2317.626708984375,231.76248168945312,0.0,0.0019778746645897627,1.1882575750350952,20.30720329284668,117.28231048583984,0.2510494291782379,0.6909206509590149,0.16796875,0.8653087615966797
132,3070.2666015625,307.0264892578125,0.0,0.0017905262066051364,1.2182295322418213,21.382095336914062,125.07232666015625,0.24811607599258423,0.6809843182563782,0.193359375,0.8712999820709229
133,1979.9395751953125,197.99375915527344,0.0,0.002005562884733081,1.1829277276992798,20.060205459594727,115.48222351074219,0.23322534561157227,0.6952166557312012,0.1875,0.8772270679473877
134,1895.3360595703125,189.5333709716797,0.0,0.0022863836493343115,1.1389000415802002,18.437522888183594,103.29559326171875,0.23496229946613312,0.71246737241745,0.19140625,0.8831408023834229
135,2516.3662109375,251.63636779785156,0.0,0.002401272999122739,1.1298260688781738,18.25143051147461,101.61296081542969,0.23775739967823029,0.717067301273346,0.185546875,0.8890869617462158
136,1839.5118408203125,183.9509735107422,0.0,0.0021042488515377045,1.1741784811019897,19.98625946044922,113.75079345703125,0.24854211509227753,0.6989051103591919,0.1796875,0.8947899341583252
137,2256.8447265625,225.68426513671875,0.0,0.001953893806785345,1.2003936767578125,20.966106414794922,120.85104370117188,0.26296722888946533,0.6906454563140869,0.181640625,0.9006729125976562
138,3046.98583984375,304.6983947753906,0.0,0.001976179191842675,1.1928603649139404,20.882434844970703,119.01376342773438,0.2582554519176483,0.6913105249404907,0.171875,0.9064199924468994
139,1983.4791259765625,198.34771728515625,0.0,0.0019936750177294016,1.1847909688949585,20.42766761779785,115.46260070800781,0.24423585832118988,0.6960073709487915,0.15234375,0.9122788906097412
140,2099.305908203125,209.93035888671875,0.0,0.0022510590497404337,1.1418755054473877,18.99806022644043,103.54059600830078,0.22554588317871094,0.7123101949691772,0.17578125,0.9181849956512451
141,2272.6279296875,227.2625732421875,0.0,0.0022732431534677744,1.1356006860733032,18.699413299560547,101.78645324707031,0.23514509201049805,0.7124979496002197,0.18359375,0.9242479801177979
142,1876.775390625,187.6773223876953,0.0,0.0021415099035948515,1.1603940725326538,19.92457389831543,108.91841888427734,0.24431023001670837,0.7028979659080505,0.1875,0.9301598072052002
143,2234.36767578125,223.43658447265625,0.0,0.001995484344661236,1.1895495653152466,20.70223617553711,115.3765869140625,0.24398380517959595,0.6934930682182312,0.177734375,0.935960054397583
144,2591.668212890625,259.1666259765625,0.0,0.0019543995149433613,1.1958000659942627,21.061403274536133,117.56147003173828,0.24836957454681396,0.6901940107345581,0.181640625,0.9418649673461914
145,2050.40283203125,205.04010009765625,0.0,0.0019759349524974823,1.1902482509613037,21.145334243774414,117.84297943115234,0.25488030910491943,0.688338041305542,0.169921875,0.9475188255310059
146,2371.145263671875,237.11431884765625,0.0,0.0021386323496699333,1.1593444347381592,19.950950622558594,108.04247283935547,0.252985417842865,0.7010920643806458,0.166015625,0.953402042388916
147,2683.029296875,268.3027038574219,0.0,0.002312501659616828,1.1406006813049316,19.426488876342773,104.03645324707031,0.2524920105934143,0.7079074382781982,0.19140625,0.959244966506958
148,2167.363037109375,216.73605346679688,0.0,0.002341367769986391,1.1418392658233643,19.437347412109375,104.5035629272461,0.23017650842666626,0.707044243812561,0.189453125,0.9650359153747559
149,1669.68115234375,166.96791076660156,0.0,0.002109220251441002,1.177398920059204,20.79581069946289,113.52233123779297,0.24424704909324646,0.6918122172355652,0.19140625,0.9708538055419922
150,2408.25390625,240.8251953125,0.0,0.0020495394710451365,1.1811244487762451,20.960542678833008,114.61399841308594,0.24813061952590942,0.68930983543396,0.1796875,0.9798719882965088
151,1389.540771484375,138.953857421875,0.0,0.0022070303093641996,1.162550926208496,20.288265228271484,110.03009796142578,0.26522520184516907,0.6973670721054077,0.1875,0.9860107898712158
152,2270.778076171875,227.07757568359375,0.0,0.00221789488568902,1.161405324935913,20.325843811035156,109.29644775390625,0.24540215730667114,0.6979765892028809,0.1875,0.9939770698547363
153,2376.650146484375,237.66477966308594,0.0,0.0023607690818607807,1.1405682563781738,19.4219970703125,103.88970947265625,0.24201834201812744,0.7077648639678955,0.201171875,0.9997067451477051
154,2007.716064453125,200.77139282226562,0.0,0.0021726093254983425,1.16254460811615,20.35283851623535,110.22972106933594,0.24250198900699615,0.6931451559066772,0.177734375,1.0056231021881104
155,2206.17431640625,220.61720275878906,0.0,0.0021293251775205135,1.1779872179031372,21.217735290527344,115.7724609375,0.2551070749759674,0.6855213046073914,0.19921875,1.0114009380340576
